"time", "x1", "y1", "z1", "x2", "y2", "z2"
1214,-0.000,-0.923,-0.438,-0.156,-0.082,1.006
1219,-0.002,-0.925,-0.435,-0.139,-0.062,1.022
1224,0.002,-0.923,-0.437,-0.128,-0.015,1.025
1229,0.005,-0.929,-0.441,-0.125,-0.001,1.037
1234,0.004,-0.924,-0.442,-0.125,-0.035,1.044
1239,0.003,-0.921,-0.436,-0.126,-0.071,1.046
1244,0.005,-0.925,-0.441,-0.137,-0.066,1.029
1249,0.002,-0.924,-0.437,-0.146,-0.036,1.018
1254,0.003,-0.919,-0.435,-0.147,-0.008,1.002
1259,0.004,-0.921,-0.435,-0.145,-0.016,1.010
1264,0.000,-0.927,-0.438,-0.139,-0.043,1.024
1269,0.003,-0.928,-0.439,-0.130,-0.070,1.037
1274,0.005,-0.876,-0.408,-2.000,-0.424,1.477
1279,-0.002,-0.990,-0.500,0.113,0.590,0.476
1284,0.017,-0.894,-0.413,-0.203,-0.328,1.256
1289,-0.001,-0.919,-0.440,-0.084,0.173,0.392
1294,0.007,-0.917,-0.444,-0.361,-0.389,1.111
1299,0.005,-0.932,-0.448,-0.135,0.039,0.640
1304,0.009,-0.913,-0.441,-0.187,0.009,1.077
1309,0.008,-0.901,-0.429,-0.023,0.095,0.909
1314,0.011,-0.934,-0.469,-0.051,-0.070,1.212
1319,0.002,-0.934,-0.446,-0.036,-0.202,1.126
1324,0.007,-0.913,-0.440,-0.102,-0.070,1.111
1329,0.012,-0.917,-0.440,-0.177,-0.046,1.001
1334,0.010,-0.918,-0.457,-0.203,0.104,0.952
1339,0.006,-0.927,-0.447,-0.210,-0.057,0.957
1344,0.007,-0.919,-0.441,-0.164,-0.043,0.957
1349,0.003,-0.927,-0.441,-0.165,-0.163,1.032
1354,0.005,-0.923,-0.454,-0.117,-0.028,1.032
1359,0.005,-0.912,-0.432,-0.099,-0.022,1.078
1364,0.005,-0.914,-0.441,-0.069,0.021,1.066
1369,0.006,-0.927,-0.441,-0.106,-0.073,1.086
1374,0.001,-0.937,-0.452,-0.145,-0.094,1.042
1379,0.004,-0.922,-0.431,-0.179,-0.055,0.981
1384,0.004,-0.918,-0.439,-0.183,-0.006,0.963
1389,0.006,-0.919,-0.442,-0.167,0.009,0.982
1394,-0.000,-0.928,-0.442,-0.149,-0.051,1.016
1399,0.003,-0.921,-0.430,-0.119,-0.070,1.039
1404,0.003,-0.925,-0.437,-0.106,-0.065,1.066
1409,0.002,-0.925,-0.443,-0.109,-0.019,1.065
1414,0.001,-0.929,-0.446,-0.128,-0.017,1.045
1419,0.002,-0.921,-0.430,-0.152,-0.029,1.010
1424,0.006,-0.923,-0.438,-0.156,-0.066,0.998
1429,0.002,-0.924,-0.442,-0.159,-0.062,1.003
1434,0.003,-0.927,-0.441,-0.148,-0.035,1.008
1439,0.007,-0.924,-0.432,-0.139,-0.011,1.015
1444,0.006,-0.918,-0.439,-0.127,-0.031,1.035
1449,0.003,-0.923,-0.443,-0.124,-0.068,1.051
1454,0.003,-0.919,-0.442,-0.121,-0.075,1.058
1459,0.004,-0.919,-0.440,-0.129,-0.049,1.030
1464,0.002,-0.925,-0.442,-0.145,-0.017,1.011
1469,0.002,-0.919,-0.448,-0.151,-0.021,1.008
1474,0.006,-0.922,-0.438,-0.152,-0.052,1.010
1479,0.002,-0.922,-0.442,-0.143,-0.075,1.019
1484,0.003,-0.923,-0.444,-0.134,-0.062,1.026
1489,0.004,-0.920,-0.445,-0.128,-0.032,1.033
1494,0.006,-0.918,-0.443,-0.125,-0.021,1.034
1499,0.007,-0.920,-0.446,-0.133,-0.039,1.036
1504,0.004,-0.923,-0.447,-0.073,-0.051,1.020
1509,0.014,-0.917,-0.443,-0.692,-0.238,1.164
1514,-0.006,-0.976,-0.492,-0.122,0.322,0.170
1519,0.008,-0.866,-0.387,-0.129,-0.166,1.204
1524,-0.001,-0.933,-0.458,0.062,-0.229,0.779
1529,-0.003,-0.923,-0.427,-0.027,-0.055,1.386
1534,0.003,-0.958,-0.467,-0.002,-0.102,1.030
1539,0.006,-0.883,-0.401,-0.114,0.235,1.209
1544,-0.002,-0.940,-0.468,-0.165,-0.140,0.935
1549,-0.001,-0.917,-0.433,-0.240,-0.011,1.090
1554,-0.001,-0.949,-0.453,-0.252,-0.233,0.861
1559,0.007,-0.895,-0.406,-0.238,0.079,0.986
1564,0.010,-0.937,-0.464,-0.178,-0.009,0.901
1569,0.008,-0.913,-0.432,-0.106,0.070,1.128
1574,0.002,-0.934,-0.441,-0.040,-0.109,1.064
1579,0.002,-0.916,-0.425,-0.059,-0.118,1.207
