"time", "x1", "y1", "z1", "x2", "y2", "z2"
348,0.059,0.009,1.040,-0.040,-0.003,1.027
350,0.077,0.125,1.045,-0.025,-0.034,1.041
352,0.166,0.149,1.069,-0.014,0.030,1.086
354,0.163,-0.093,0.944,-0.023,0.012,1.037
356,0.115,-0.192,0.934,-0.058,0.041,1.027
358,0.071,-0.134,0.978,-0.043,-0.035,1.010
360,0.095,-0.035,1.004,-0.018,-0.082,1.051
362,0.138,0.053,1.063,-0.014,-0.084,1.091
364,0.124,-0.138,0.963,0.012,-0.115,1.052
366,0.044,-0.185,0.980,0.033,-0.024,1.048
368,0.009,-0.166,0.993,0.021,-0.050,0.997
370,-0.025,-0.078,1.040,0.013,-0.014,1.028
372,0.015,0.016,1.044,0.045,-0.005,1.048
374,0.060,-0.025,0.989,0.058,0.005,1.067
376,0.077,0.003,1.007,0.023,0.051,1.057
378,0.031,-0.013,0.976,0.012,0.014,1.000
380,0.016,0.032,1.005,-0.002,0.044,1.014
382,0.062,0.040,1.017,-0.013,0.006,1.015
384,0.129,-0.010,0.989,-0.023,0.000,1.057
386,0.153,-0.023,1.002,-0.015,-0.001,1.083
388,0.138,-0.103,0.964,-0.017,-0.042,1.037
390,0.097,-0.101,0.999,-0.050,-0.041,1.035
392,0.062,-0.107,0.998,-0.029,-0.087,1.015
394,0.078,-0.134,0.995,-0.007,-0.077,1.062
396,0.096,-0.130,1.015,0.003,-0.076,1.078
398,0.092,-0.171,0.978,0.015,-0.081,1.054
400,0.048,-0.121,1.017,0.020,-0.043,1.048
402,0.008,-0.103,0.997,0.031,-0.061,1.001
404,0.008,-0.060,1.014,0.014,-0.025,1.026
406,0.026,-0.025,1.021,0.027,-0.018,1.034
408,0.047,-0.049,0.993,0.040,0.000,1.055
410,0.070,-0.014,1.016,0.017,0.026,1.056
412,0.052,-0.027,0.986,0.000,0.000,1.016
414,0.060,-0.001,1.004,-0.011,0.018,1.031
416,0.083,-0.011,0.996,-0.014,-0.009,1.035
418,0.114,-0.063,0.979,-0.026,-0.024,1.055
420,0.127,-0.069,1.006,-0.023,-0.033,1.070
422,0.115,-0.126,0.977,-0.013,-0.067,1.045
424,0.106,-0.117,0.999,-0.023,-0.066,1.048
426,0.083,-0.127,0.984,-0.023,-0.087,1.024
428,0.060,-0.126,0.987,0.006,-0.072,1.040
430,0.062,-0.116,1.000,0.018,-0.060,1.050
432,0.053,-0.126,0.985,0.018,-0.053,1.041
434,0.031,-0.073,1.013,0.027,-0.021,1.045
436,0.021,-0.059,1.001,0.040,-0.025,1.025
438,0.019,-0.031,1.013,0.030,0.001,1.030
440,0.035,-0.018,1.012,0.018,-0.001,1.030
442,0.046,-0.030,0.999,0.018,0.003,1.041
444,0.072,-0.018,1.015,0.009,0.007,1.058
446,0.091,-0.045,0.993,-0.014,-0.016,1.040
448,0.092,-0.044,1.005,-0.022,-0.011,1.049
450,0.097,-0.062,0.991,-0.014,-0.034,1.040
452,0.104,-0.091,0.987,-0.023,-0.042,1.051
454,0.108,-0.091,1.000,-0.024,-0.051,1.054
456,0.095,-0.123,0.984,-0.012,-0.064,1.046
458,0.083,-0.108,1.001,-0.005,-0.052,1.051
460,0.070,-0.110,0.992,0.001,-0.063,1.028
462,0.048,-0.094,0.999,0.013,-0.044,1.039
464,0.037,-0.076,1.009,0.025,-0.034,1.037
466,0.037,-0.074,0.998,0.033,-0.026,1.041
468,0.034,-0.033,1.021,0.028,-0.001,1.044
470,0.027,-0.026,1.002,0.035,-0.001,1.037
472,0.032,-0.015,1.013,0.022,0.017,1.045
474,0.049,-0.020,1.007,0.012,0.007,1.036
476,0.064,-0.037,0.997,0.003,-0.002,1.039
478,0.075,-0.033,1.007,-0.002,-0.007,1.050
480,0.093,-0.070,0.988,-0.009,-0.031,1.040
482,0.106,-0.077,0.998,-0.021,-0.036,1.049
484,0.096,-0.090,0.985,-0.015,-0.050,1.042
486,0.095,-0.102,0.986,-0.013,-0.043,1.042
488,0.090,-0.097,0.997,-0.019,-0.049,1.044
490,0.081,-0.101,0.984,-0.004,-0.049,1.039
492,0.070,-0.082,0.998,0.008,-0.033,1.050
494,0.060,-0.084,0.995,0.013,-0.038,1.033
496,0.048,-0.062,0.998,0.019,-0.017,1.039
498,0.035,-0.048,1.004,0.024,-0.007,1.030
500,0.033,-0.044,0.999,0.031,-0.011,1.031
502,0.043,-0.025,1.010,0.020,-0.004,1.040
504,0.047,-0.036,0.998,0.019,-0.006,1.035
506,0.060,-0.039,1.003,0.011,-0.003,1.044
508,0.072,-0.044,1.003,-0.001,-0.012,1.042
510,0.080,-0.056,0.997,-0.009,-0.022,1.046
512,0.090,-0.061,1.001,-0.011,-0.021,1.044
514,0.105,0.013,1.007,-0.017,-0.015,1.052
516,0.146,0.076,0.927,-0.046,0.190,1.100
518,0.162,-0.024,0.948,-0.017,0.057,1.030
520,0.102,-0.203,1.024,-0.033,0.028,1.049
522,0.072,-0.120,0.985,-0.028,-0.120,1.001
524,0.069,0.157,1.120,-0.011,-0.113,1.087
526,0.058,0.012,1.017,0.033,-0.144,1.037
528,0.045,-0.273,0.957,0.030,-0.069,1.048
530,0.011,-0.369,0.968,0.016,-0.020,1.029
532,-0.035,-0.303,0.965,0.050,-0.081,1.000
534,0.011,0.021,1.102,0.029,-0.069,1.047
536,0.036,0.089,1.052,0.033,-0.119,1.033
538,0.043,0.017,1.004,0.033,-0.021,1.062
540,0.038,-0.141,0.940,0.038,0.027,1.033
542,0.038,-0.223,0.917,-0.001,0.034,1.000
544,0.068,-0.031,1.035,-0.023,0.038,1.039
546,0.089,0.059,1.035,-0.004,-0.031,1.039
548,0.143,0.101,1.055,-0.019,0.004,1.086
550,0.145,-0.024,0.985,-0.032,0.002,1.044
552,0.098,-0.150,0.917,-0.021,0.006,1.023
554,0.065,-0.102,0.974,-0.028,0.000,1.030
556,0.096,-0.077,0.966,-0.026,-0.076,1.025
558,0.127,0.010,1.041,-0.021,-0.058,1.072
560,0.133,-0.069,0.990,0.011,-0.075,1.060
562,0.077,-0.164,0.986,-0.001,-0.041,1.045
564,0.036,-0.159,0.994,-0.010,-0.025,1.021
566,0.005,-0.134,0.990,0.011,-0.054,1.006
568,0.037,0.002,1.047,0.026,-0.021,1.065
570,0.067,-0.007,1.009,0.033,-0.039,1.050
572,0.059,-0.032,0.998,0.034,0.009,1.052
574,0.016,-0.055,0.990,0.036,0.021,1.013
576,0.011,-0.072,0.973,0.017,0.003,0.995
578,0.040,0.008,1.042,-0.006,0.006,1.037
580,0.088,-0.004,1.002,0.011,-0.036,1.045
582,0.121,-0.008,1.025,0.001,-0.007,1.087
584,0.117,-0.086,0.982,-0.018,-0.028,1.053
586,0.079,-0.127,0.978,-0.023,-0.030,1.028
588,0.068,-0.087,1.009,-0.026,-0.030,1.037
590,0.088,-0.108,0.995,-0.019,-0.073,1.042
592,0.122,-0.077,1.027,-0.018,-0.050,1.083
594,0.102,-0.119,0.989,0.007,-0.062,1.062
596,0.076,-0.132,0.986,0.008,-0.045,1.047
598,0.045,-0.101,1.003,-0.003,-0.042,1.024
600,0.029,-0.090,0.990,0.014,-0.057,1.015
602,0.040,-0.023,1.029,0.023,-0.020,1.052
604,0.050,-0.051,0.992,0.029,-0.029,1.039
606,0.055,-0.045,1.008,0.025,0.004,1.046
608,0.032,-0.045,0.991,0.025,0.003,1.024
610,0.025,-0.049,0.986,0.017,-0.004,1.015
612,0.061,-0.013,1.017,-0.002,-0.004,1.035
614,0.087,-0.058,0.987,-0.001,-0.032,1.043
616,0.101,-0.067,1.002,-0.005,-0.026,1.066
618,0.106,-0.112,0.981,-0.012,-0.051,1.047
620,0.094,-0.122,0.986,-0.025,-0.058,1.034
622,0.083,-0.096,0.998,-0.020,-0.056,1.038
624,0.080,-0.112,0.980,-0.008,-0.077,1.035
626,0.089,-0.089,1.004,-0.009,-0.045,1.058
628,0.078,-0.109,0.984,0.002,-0.050,1.045
630,0.053,-0.090,0.997,0.014,-0.023,1.043
632,0.039,-0.062,1.006,0.011,-0.020,1.030
634,0.032,-0.056,0.996,0.018,-0.022,1.023
636,0.043,-0.024,1.020,0.021,-0.008,1.045
638,0.053,-0.050,0.992,0.024,-0.021,1.040
640,0.061,-0.042,1.008,0.012,-0.006,1.046
642,0.061,-0.055,1.002,0.010,-0.017,1.035
644,0.061,-0.059,0.999,0.003,-0.024,1.032
646,0.073,-0.053,1.006,-0.009,-0.021,1.046
648,0.087,-0.081,0.988,-0.010,-0.043,1.043
650,0.099,-0.081,1.002,-0.008,-0.028,1.061
652,0.093,-0.101,0.988,-0.011,-0.041,1.048
654,0.084,-0.097,0.993,-0.016,-0.042,1.042
656,0.078,-0.078,1.005,-0.016,-0.038,1.046
658,0.071,-0.085,0.997,0.005,-0.042,1.038
660,0.071,-0.056,1.014,0.003,-0.021,1.057
662,0.062,-0.063,0.995,0.007,-0.024,1.045
664,0.056,-0.042,1.009,0.016,-0.007,1.047
666,0.041,-0.030,1.007,0.017,0.000,1.039
668,0.042,-0.038,1.001,0.018,-0.010,1.031
670,0.051,-0.027,1.012,0.011,0.004,1.043
672,0.050,-0.026,0.998,0.018,-0.014,1.037
674,0.060,-0.034,0.873,-0.003,0.362,1.122
676,0.125,0.087,0.966,0.025,0.091,0.996
678,0.131,-0.122,1.072,-0.027,0.093,1.004
680,0.083,-0.081,0.982,-0.029,-0.122,0.961
682,0.053,0.231,1.150,-0.014,-0.153,1.083
684,0.083,0.068,1.033,-0.002,-0.192,1.104
686,0.100,-0.312,0.946,-0.026,-0.104,1.068
688,0.091,-0.434,0.945,0.015,-0.009,1.067
690,0.001,-0.374,0.951,0.011,-0.096,0.998
692,0.054,0.052,1.132,-0.013,-0.098,1.034
694,0.045,0.148,1.075,0.023,-0.159,0.999
696,0.035,0.014,0.976,0.059,-0.080,1.045
698,0.021,-0.208,0.911,0.036,0.025,1.047
700,0.010,-0.353,0.858,0.023,0.005,1.011
702,0.022,-0.093,1.053,0.014,0.047,1.056
704,0.053,0.073,1.067,0.022,-0.046,1.026
706,0.101,0.158,1.090,-0.010,-0.014,1.071
708,0.116,0.017,0.984,0.007,0.029,1.038
710,0.074,-0.181,0.875,0.012,0.023,1.005
712,0.051,-0.138,0.953,-0.027,0.042,1.027
714,0.076,-0.106,0.966,-0.028,-0.076,1.015
716,0.114,0.004,1.070,-0.019,-0.069,1.095
718,0.150,-0.079,1.023,-0.002,-0.084,1.085
720,0.114,-0.203,0.979,-0.012,-0.066,1.050
722,0.062,-0.181,0.988,-0.016,-0.042,1.011
724,0.032,-0.154,0.958,-0.006,-0.061,1.019
726,0.065,0.012,1.037,0.009,-0.034,1.075
728,0.103,0.001,1.005,0.018,-0.056,1.062
730,0.104,-0.049,0.993,-0.003,0.014,1.065
732,0.060,-0.103,0.987,0.004,-0.005,0.999
