"time", "x1", "y1", "z1", "x2", "y2", "z2"
1331,0.069,-0.068,1.000,0.001,-0.030,-1.041
1336,0.066,-0.071,1.000,0.004,-0.029,-1.039
1341,0.065,-0.067,0.998,0.004,-0.034,-1.039
1346,0.065,-0.068,1.000,0.001,-0.027,-1.040
1351,0.064,-0.068,0.999,0.002,-0.027,-1.044
1356,0.070,-0.071,1.000,0.007,-0.030,-1.039
1361,0.067,-0.066,0.998,0.005,-0.025,-1.044
1366,0.070,-0.069,1.000,0.004,-0.026,-1.041
1371,0.065,-0.067,0.998,0.001,-0.030,-1.040
1376,0.067,-0.065,1.000,0.006,-0.025,-1.044
1381,0.067,-0.066,0.999,0.003,-0.025,-1.037
1386,0.066,-0.069,1.000,0.003,-0.028,-1.042
1391,0.069,-0.069,0.999,0.005,-0.028,-1.041
1396,0.066,-0.064,0.999,0.005,-0.023,-1.041
1401,0.066,-0.065,0.997,0.004,-0.026,-1.042
1406,0.063,-0.064,0.998,0.002,-0.023,-1.042
1411,0.066,-0.066,0.999,0.004,-0.021,-1.042
1416,0.068,-0.061,1.001,0.004,-0.023,-1.040
1421,0.071,-0.067,0.999,0.003,-0.025,-1.039
1426,0.069,-0.066,0.997,0.002,-0.023,-1.042
1431,0.069,-0.061,1.003,-0.001,-0.021,-1.041
1436,0.069,-0.062,0.999,0.002,-0.024,-1.043
1441,0.070,-0.068,0.999,0.002,-0.027,-1.039
1446,0.069,-0.068,1.003,0.002,-0.026,-1.038
1451,0.068,-0.066,0.997,0.005,-0.028,-1.040
1456,0.070,-0.068,0.997,0.000,-0.024,-1.042
1461,0.068,-0.068,0.998,0.004,-0.029,-1.037
1466,0.070,-0.066,1.000,0.002,-0.024,-1.045
1471,0.068,-0.067,1.005,0.000,-0.024,-1.039
1476,0.068,-0.069,0.999,0.005,-0.029,-1.042
1481,0.070,-0.067,0.997,0.002,-0.028,-1.039
1486,0.067,-0.066,0.998,0.004,-0.028,-1.041
1491,0.070,-0.066,0.999,0.008,-0.032,-1.043
1496,0.067,-0.069,1.004,0.006,-0.030,-1.043
1501,0.069,-0.067,0.996,0.005,-0.028,-1.043
1506,0.067,-0.068,1.001,0.000,-0.031,-1.043
1511,0.068,-0.069,1.000,0.006,-0.026,-1.041
1516,0.066,-0.068,1.000,0.007,-0.026,-1.043
1521,0.067,-0.068,0.998,0.008,-0.027,-1.044
1526,0.071,-0.064,0.999,0.006,-0.027,-1.037
1531,0.064,-0.067,1.000,0.005,-0.028,-1.046
1536,0.067,-0.066,0.999,0.007,-0.027,-1.042
1541,0.066,-0.070,1.000,0.006,-0.027,-1.040
1546,0.069,-0.065,1.002,0.008,-0.030,-1.041
1551,0.065,-0.063,1.002,0.007,-0.025,-1.042
1556,0.068,-0.065,1.001,0.005,-0.025,-1.043
1561,0.069,-0.065,1.001,0.003,-0.026,-1.041
1566,0.067,-0.067,1.004,0.001,-0.025,-1.042
1571,0.070,-0.064,1.003,0.003,-0.023,-1.040
1576,0.067,-0.066,0.998,0.000,-0.023,-1.042
1581,0.074,-0.060,1.000,0.001,-0.028,-1.042
1586,0.063,-0.063,1.000,0.002,-0.027,-1.040
1591,0.068,-0.061,1.000,0.000,-0.025,-1.043
1596,0.067,-0.065,0.998,0.005,-0.025,-1.042
1601,0.074,-0.066,1.000,0.004,-0.029,-1.041
1606,0.066,-0.068,0.995,0.003,-0.021,-1.042
1611,0.072,-0.064,1.001,0.002,-0.025,-1.044
1616,0.062,-0.068,0.998,0.000,-0.026,-1.035
1621,0.073,-0.064,0.997,0.003,-0.024,-1.043
1626,0.066,-0.066,1.002,0.004,-0.025,-1.040
1631,0.069,-0.067,0.997,0.002,-0.030,-1.042
1636,0.066,-0.067,0.994,0.004,-0.030,-1.042
1641,0.066,-0.067,1.000,0.006,-0.025,-1.041
1646,0.075,-0.069,1.003,0.000,-0.024,-1.043
1651,0.066,-0.072,0.999,-0.000,-0.032,-1.037
1656,0.074,-0.071,1.000,-0.001,-0.029,-1.045
1661,0.065,-0.071,1.003,0.007,-0.032,-1.037
1666,0.068,-0.070,0.999,0.006,-0.026,-1.044
1671,0.056,-0.068,1.003,-0.000,-0.033,-1.032
1676,0.054,-0.068,1.000,0.011,-0.030,-1.036
1681,0.061,-0.070,1.007,0.009,-0.023,-1.043
1686,0.075,-0.074,0.999,-0.003,-0.022,-1.048
1691,0.099,-0.065,0.998,-0.017,-0.027,-1.054
1696,0.080,-0.070,0.994,-0.011,-0.039,-1.037
1701,0.064,-0.067,0.998,0.008,-0.024,-1.053
1706,0.032,-0.063,1.005,0.021,-0.020,-1.024
1711,0.043,-0.065,0.998,0.021,-0.023,-1.039
1716,0.068,-0.065,0.997,0.006,-0.027,-1.040
1721,0.098,-0.077,0.993,-0.010,-0.029,-1.059
1726,0.095,-0.072,0.997,-0.020,-0.027,-1.046
1731,0.081,-0.068,1.000,-0.001,-0.028,-1.047
1736,0.047,-0.061,1.010,0.016,-0.028,-1.035
1741,0.025,-0.061,1.002,0.027,-0.022,-1.019
1746,0.061,-0.066,1.000,0.011,-0.014,-1.049
1751,0.092,-0.072,0.993,-0.005,-0.037,-1.041
1756,0.096,-0.072,0.992,-0.020,-0.038,-1.047
1761,0.081,-0.071,0.998,-0.004,-0.017,-1.044
1766,0.062,-0.054,1.001,0.007,-0.017,-1.050
1771,0.021,-0.052,1.002,0.009,-0.022,-1.012
1776,0.069,-0.066,1.000,0.019,-0.021,-1.050
1781,0.083,-0.065,1.001,-0.004,-0.036,-1.042
1786,0.083,-0.076,0.991,-0.013,-0.036,-1.039
1791,0.093,-0.068,1.002,-0.006,-0.018,-1.048
1796,0.043,-0.063,1.001,0.009,-0.011,-1.030
1801,0.062,-0.062,1.013,0.014,-0.021,-1.060
1806,0.063,-0.058,0.998,0.002,-0.045,-1.040
1811,0.056,-0.074,0.997,0.003,-0.036,-1.035
1816,0.077,-0.075,0.993,0.006,-0.014,-1.047
1821,0.079,-0.065,0.996,-0.014,-0.025,-1.032
1826,0.071,-0.071,1.000,-0.002,-0.035,-1.042
1831,0.074,-0.065,0.997,0.022,-0.034,-1.043
1836,0.045,-0.067,1.001,0.011,-0.021,-1.033
1841,0.062,-0.070,0.998,0.002,-0.019,-1.044
1846,0.083,-0.065,0.994,-0.004,-0.033,-1.045
1851,0.073,-0.078,0.997,-0.003,-0.033,-1.039
1856,0.073,-0.067,0.998,0.004,-0.024,-1.048
1861,0.045,-0.068,1.001,0.013,-0.027,-1.033
1866,0.066,-0.061,1.002,0.011,-0.024,-1.042
1871,0.072,-0.065,1.000,-0.007,-0.025,-1.044
1876,0.089,-0.066,0.997,0.002,-0.030,-1.055
1881,0.070,-0.075,0.999,-0.006,-0.031,-1.033
1886,0.051,-0.081,1.000,0.008,-0.033,-1.040
1891,0.050,-0.063,0.998,0.029,-0.036,-1.037
1896,0.040,-0.063,1.004,0.015,-0.016,-1.036
1901,0.089,-0.057,0.999,-0.009,-0.017,-1.051
1906,0.103,-0.067,0.996,-0.027,-0.027,-1.046
1911,0.093,-0.069,0.999,-0.002,-0.046,-1.034
1916,0.036,-0.075,0.999,0.028,-0.034,-1.035
1921,0.020,-0.062,1.005,0.036,-0.020,-1.036
1926,0.056,-0.060,1.002,0.006,-0.013,-1.043
