"time", "x1", "y1", "z1", "x2", "y2", "z2"
702,0.079,-0.055,0.999,-0.030,-0.019,1.027
704,0.081,-0.054,1.002,-0.030,-0.021,1.031
706,0.087,-0.058,1.001,-0.032,-0.020,1.032
708,0.087,-0.059,0.998,-0.034,-0.022,1.033
710,0.091,-0.062,1.000,-0.033,-0.025,1.034
712,0.087,-0.060,0.998,-0.028,-0.031,1.036
714,0.088,-0.062,0.997,-0.027,-0.037,1.032
716,0.083,-0.062,0.997,-0.026,-0.033,1.030
718,0.079,-0.063,0.998,-0.016,-0.031,1.029
720,0.070,-0.066,1.001,-0.010,-0.032,1.030
722,0.064,-0.066,0.997,-0.012,-0.033,1.030
724,0.059,-0.070,1.004,-0.005,-0.034,1.030
726,0.053,-0.063,1.005,-0.002,-0.034,1.030
728,0.053,-0.067,1.007,0.004,-0.036,1.034
730,0.040,-0.065,1.004,0.011,-0.029,1.026
732,0.027,-0.066,1.007,0.018,-0.033,1.022
734,0.017,-0.067,1.006,0.028,-0.035,1.021
736,-0.002,-0.061,1.008,0.036,-0.029,1.020
738,-0.025,-0.060,1.012,0.054,-0.027,1.015
740,-0.042,-0.053,1.016,0.061,-0.025,1.008
742,-0.066,-0.046,1.015,0.078,-0.025,1.003
744,-0.082,-0.046,1.015,0.084,-0.016,0.997
746,-0.090,-0.048,1.014,0.097,-0.013,1.001
748,-0.090,-0.048,1.013,0.100,-0.017,0.999
750,-0.089,-0.050,1.016,0.102,-0.024,0.999
752,-0.081,-0.046,1.014,0.091,-0.031,1.002
754,-0.063,-0.053,1.016,0.080,-0.030,1.007
756,-0.042,-0.057,1.007,0.073,-0.033,1.017
758,-0.021,-0.062,1.008,0.060,-0.029,1.018
760,-0.003,-0.062,1.007,0.053,-0.034,1.022
762,-0.004,-0.060,1.009,0.048,-0.037,1.024
764,-0.001,-0.055,1.010,0.049,-0.027,1.028
766,-0.001,-0.049,1.012,0.054,-0.025,1.030
768,-0.004,-0.052,1.009,0.063,-0.021,1.035
770,-0.010,-0.052,1.011,0.068,-0.020,1.038
772,-0.019,-0.051,1.020,0.078,-0.022,1.032
774,-0.037,-0.050,1.020,0.083,-0.025,1.028
776,-0.044,-0.051,1.020,0.092,-0.027,1.029
778,-0.057,-0.056,1.021,0.098,-0.030,1.032
780,-0.059,-0.065,1.012,0.107,-0.031,1.028
782,-0.064,-0.062,1.012,0.108,-0.035,1.025
784,-0.056,-0.063,1.014,0.108,-0.039,1.026
786,-0.048,-0.061,1.011,0.099,-0.033,1.027
788,-0.041,-0.059,1.009,0.095,-0.032,1.035
790,-0.023,-0.062,1.008,0.084,-0.025,1.030
792,-0.008,-0.063,1.002,0.073,-0.028,1.038
794,0.012,-0.056,1.003,0.063,-0.022,1.042
796,0.030,-0.053,1.002,0.055,-0.020,1.047
798,0.046,-0.053,1.001,0.042,-0.021,1.052
800,0.057,-0.051,1.001,0.034,-0.021,1.058
802,0.072,-0.051,1.001,0.030,-0.020,1.059
804,0.080,-0.057,1.004,0.024,-0.019,1.069
806,0.092,-0.059,1.006,0.016,-0.019,1.072
808,0.095,-0.058,1.006,0.019,-0.023,1.076
810,0.095,-0.065,1.003,0.013,-0.027,1.073
812,0.095,-0.071,1.007,0.013,-0.025,1.074
814,0.102,-0.074,1.004,0.009,-0.030,1.071
816,0.103,-0.072,1.003,0.003,-0.029,1.070
818,0.110,-0.076,1.002,0.003,-0.031,1.072
820,0.117,-0.079,0.994,-0.003,-0.030,1.071
822,0.123,-0.080,0.994,-0.010,-0.031,1.067
824,0.133,-0.076,0.990,-0.017,-0.026,1.060
826,0.144,-0.075,0.983,-0.032,-0.030,1.062
828,0.146,-0.074,0.985,-0.031,-0.025,1.062
830,0.151,-0.071,0.982,-0.035,-0.024,1.060
832,0.149,-0.066,0.979,-0.039,-0.023,1.060
834,0.149,-0.067,0.982,-0.036,-0.019,1.055
836,0.145,-0.058,0.981,-0.037,-0.015,1.054
838,0.145,-0.055,0.985,-0.042,-0.011,1.055
840,0.144,-0.057,0.987,-0.037,-0.015,1.059
842,0.148,-0.056,0.986,-0.040,-0.012,1.059
844,0.152,-0.061,0.985,-0.044,-0.015,1.062
846,0.155,-0.062,0.986,-0.042,-0.015,1.059
848,0.152,-0.069,0.987,-0.052,-0.019,1.061
850,0.158,-0.073,0.989,-0.054,-0.021,1.063
852,0.165,-0.079,0.991,-0.059,-0.028,1.067
854,0.173,-0.083,0.989,-0.066,-0.028,1.069
856,0.173,-0.084,0.987,-0.066,-0.031,1.065
858,0.179,-0.080,0.989,-0.073,-0.032,1.059
860,0.177,-0.081,0.989,-0.076,-0.030,1.063
862,0.175,-0.083,0.983,-0.070,-0.029,1.059
864,0.174,-0.083,0.987,-0.074,-0.026,1.057
866,0.165,-0.078,0.985,-0.069,-0.027,1.060
868,0.160,-0.077,0.989,-0.066,-0.022,1.055
870,0.156,-0.077,0.987,-0.066,-0.026,1.050
872,0.146,-0.077,0.987,-0.060,-0.025,1.046
874,0.143,-0.071,0.989,-0.060,-0.031,1.048
876,0.146,-0.075,0.995,-0.061,-0.030,1.048
878,0.141,-0.071,0.990,-0.057,-0.030,1.049
880,0.145,-0.069,0.995,-0.060,-0.026,1.047
882,0.146,-0.073,0.998,-0.066,-0.029,1.052
884,0.148,-0.066,0.996,-0.069,-0.028,1.053
886,0.147,-0.068,0.996,-0.073,-0.025,1.052
888,0.148,-0.067,0.992,-0.072,-0.023,1.052
890,0.148,-0.066,0.998,-0.073,-0.025,1.050
892,0.146,-0.061,0.994,-0.072,-0.022,1.052
894,0.133,-0.066,1.000,-0.064,-0.022,1.043
896,0.126,-0.063,0.997,-0.058,-0.023,1.042
898,0.116,-0.063,0.996,-0.052,-0.023,1.042
900,0.107,-0.062,0.998,-0.045,-0.022,1.035
902,0.093,-0.056,1.000,-0.036,-0.023,1.030
904,0.085,-0.058,1.000,-0.035,-0.021,1.031
906,0.081,-0.062,1.000,-0.028,-0.022,1.028
908,0.075,-0.063,0.998,-0.028,-0.020,1.026
910,0.078,-0.064,0.995,-0.028,-0.022,1.025
912,0.081,-0.062,0.997,-0.026,-0.025,1.022
914,0.080,-0.065,0.999,-0.023,-0.030,1.025
916,0.083,-0.066,0.995,-0.029,-0.025,1.024
918,0.082,-0.068,1.000,-0.032,-0.030,1.027
920,0.089,-0.071,0.996,-0.030,-0.033,1.032
922,0.088,-0.070,0.996,-0.031,-0.033,1.032
924,0.089,-0.070,0.994,-0.027,-0.034,1.031
926,0.087,-0.066,0.995,-0.034,-0.030,1.031
928,0.084,-0.064,0.998,-0.026,-0.032,1.032
930,0.082,-0.065,0.994,-0.021,-0.030,1.033
932,0.078,-0.062,1.000,-0.021,-0.029,1.034
934,0.072,-0.067,0.999,-0.014,-0.031,1.031
936,0.062,-0.066,1.000,-0.003,-0.029,1.030
938,0.056,-0.065,1.000,-0.002,-0.030,1.031
940,0.046,-0.066,1.000,0.001,-0.030,1.027
942,0.036,-0.069,1.004,0.011,-0.032,1.028
944,0.033,-0.064,1.007,0.012,-0.033,1.021
946,0.024,-0.063,1.004,0.022,-0.030,1.023
948,0.010,-0.062,1.007,0.026,-0.027,1.017
950,-0.004,-0.056,1.008,0.034,-0.027,1.015
952,-0.021,-0.057,1.008,0.046,-0.025,1.009
954,-0.035,-0.055,1.007,0.056,-0.024,1.010
956,-0.046,-0.056,1.010,0.068,-0.025,1.008
958,-0.055,-0.058,1.004,0.074,-0.026,1.004
960,-0.061,-0.059,1.006,0.076,-0.027,0.999
962,-0.063,-0.060,1.010,0.073,-0.029,1.001
964,-0.056,-0.063,1.011,0.073,-0.035,1.004
966,-0.040,-0.069,1.007,0.068,-0.031,1.012
968,-0.026,-0.068,1.010,0.060,-0.039,1.021
970,-0.019,-0.069,1.006,0.051,-0.040,1.025
972,-0.012,-0.069,1.008,0.042,-0.038,1.024
974,-0.010,-0.065,1.007,0.045,-0.032,1.027
976,-0.006,-0.062,1.015,0.046,-0.029,1.026
978,-0.012,-0.060,1.007,0.053,-0.032,1.028
980,-0.019,-0.060,1.011,0.064,-0.031,1.023
982,-0.031,-0.054,1.015,0.069,-0.028,1.019
984,-0.042,-0.056,1.012,0.085,-0.030,1.017
986,-0.055,-0.057,1.010,0.085,-0.027,1.015
988,-0.059,-0.060,1.007,0.091,-0.032,1.014
990,-0.064,-0.064,1.010,0.099,-0.038,1.015
992,-0.055,-0.070,1.008,0.094,-0.040,1.019
994,-0.053,-0.074,1.007,0.091,-0.041,1.019
996,-0.043,-0.078,1.005,0.084,-0.044,1.023
998,-0.036,-0.080,1.003,0.077,-0.042,1.026
1000,-0.023,-0.076,1.006,0.069,-0.040,1.029
1002,-0.014,-0.071,1.005,0.073,-0.040,1.032
1004,-0.002,-0.068,1.007,0.073,-0.034,1.035
1006,0.001,-0.061,1.003,0.070,-0.030,1.038
1008,0.005,-0.055,1.003,0.063,-0.027,1.041
1010,0.010,-0.053,1.005,0.066,-0.021,1.039
1012,0.007,-0.051,1.009,0.069,-0.020,1.048
1014,0.009,-0.047,1.011,0.067,-0.021,1.043
